The Bendigo Trust	15000	2010	AU-ABN-39005014175	reported
Sunraysia DisAbility Group Inc	10000	2010	AU-ABN-19190190173	reported
National Heart Foundation of Australia (Victorian Division)	22100	2010	AU-ABN-25004463334	reported
National Ageing Research Institute Inc	70497	2010	AU-ABN-71154866047	inferred
Mount Alexander Sustainability Group Inc	6000	2010	AU-ABN-78626846421	reported
Monash University	172446	2010	AU-ABN-12377614012	reported
Melbourne Writers Festival Inc	83000	2010	AU-ABN-29367097058	inferred
Melbourne Fringe	5000	2010	AU-ABN-41006125515	reported
Life Saving Victoria	60000	2010	AU-ABN-96727034683	inferred
Justice Connect	34684	2010	AU-ABN-54206789276	reported
Bone Marrow Donor Institute Limited	40000	2010	AU-ABN-45127505739	inferred
Austin Medical Research Foundation	27200	2010	AU-ABN-11004857827	reported
Arts Centre Melbourne	10000	2010	AU-GOV-405359	reported
Sustainable Gardening Australia Foundation	925000	2010	AU-ABN-47508099142	reported
Berry Street Victoria	60000	2010	AU-ABN-24719196762	inferred
Youth Empowerment Against HIV/AIDS	33882	2010	AU-ABN-77570520528	inferred
Woodbine	21150	2010	AU-ABN-54139944572	inferred
Victorian Council of Social Service	137500	2010	AU-ABN-23005014988	reported
University of Melbourne	23807	2010	AU-ABN-84002705224	reported
University of Melbourne	50000	2010	AU-ABN-84002705224	reported
Trinity College	130000	2010	AU-ABN-39485211746	reported
The Trustee for the Hamilton Art Gallery Trust	10000	2010	AU-ABN-81441140051	reported
Summer Foundation Ltd	28080	2010	AU-ABN-90117719516	reported
St Martins Youth Arts Centre	23920	2010	AU-ABN-15005633750	inferred
Palliative Care Victoria	23000	2010	AU-ABN-88819011622	inferred
Ormond College	25000	2010	AU-ABN-47603318314	inferred
Orchestra Victoria	25000	2010	AU-ABN-95096788804	inferred
Next Wave Festival Incorporated	10000	2010	AU-ABN-50679318829	reported
National Trust of Australia (Victoria)	2201	2010	AU-ABN-61004356192	reported
Mulleraterong Centre Inc	20000	2010	AU-ABN-84250151244	reported
Monash University	30000	2010	AU-ABN-12377614012	reported
MacKillop Family Services Ltd	100000	2010	AU-ABN-79078299288	inferred
Linden New Art Inc.	15750	2010	AU-ABN-84299880930	inferred
Karden Disability Support Foundation	20000	2010	AU-ABN-91469765852	reported
John Pierce Centre	14194	2010	AU-ABN-55005611601	reported
Jewish Museum of Australia	50000	2010	AU-ABN-21005574210	reported
Friends of the Earth Melbourne	41220	2010	AU-ABN-68918945471	inferred
Footscray Community Arts Centre Limited	5000	2010	AU-ABN-87005140303	reported
Federation University Australia	31680	2010	AU-ABN-51818692256	reported
Drummond Street Services	25000	2010	AU-ABN-85690831425	inferred
Child & Family Services Ballarat Inc	10000	2010	AU-ABN-83786843940	reported
Anam Cara House Colac Inc	16071	2010	AU-ABN-59284895650	reported
Regional Arts Victoria	11350	2010	AU-ABN-24005556025	reported
K.I.D.S Foundation	30000	2010	AU-ABN-85109669794	inferred
Community College Gippsland Ltd	20000	2010	AU-ABN-37005090317	reported
Chaplaincy Australia	30000	2010	AU-ABN-28600955539	inferred
Anglicare Victoria	30192	2010	AU-ABN-97397067466	reported
Yooralla	15000	2009	AU-ABN-14005304432	reported
Writers Victoria	15000	2009	AU-ABN-18268487576	reported
Victoria University	45147	2009	AU-ABN-83776954731	reported
Turning Point Alcohol & Drug Centre	12800	2009	AU-ABN-17302055629	inferred
Taskforce Community Agency Inc	30000	2009	AU-ABN-48909624457	reported
St Luke's Anglicare	100000	2009	AU-ABN-99087209729	inferred
Queen Victoria Women's Centre Trust	115972	2009	AU-ABN-61006499231	inferred
Phunktional Limited	28800	2009	AU-ABN-29130665477	reported
North East Support and Action for Youth Inc	100000	2009	AU-ABN-61209041745	inferred
National Stroke Foundation (Australia)	15000	2009	AU-ABN-42006173379	inferred
National Disability Services - Victoria	50000	2009	AU-ABN-52008445485	inferred
Murdoch Children's Research Institute	57450	2009	AU-ABN-21006566972	reported
Monash University	56000	2009	AU-ABN-12377614012	reported
Monash University	36500	2009	AU-ABN-12377614012	reported
Monash University	45000	2009	AU-ABN-12377614012	reported
Melbourne Chamber Orchestra	25000	2009	AU-ABN-48270234406	inferred
Lorne Sculpture Exhibition Inc	5000	2009	AU-ABN-80624673658	reported
La Trobe University	18078	2009	AU-ABN-39855783198	reported
Federation University Australia	50000	2009	AU-ABN-51818692256	reported
Doxa Youth Foundation	75000	2009	AU-ABN-28005056262	reported
Cooinda Village Inc	20000	2009	AU-ABN-83171137764	reported
Carinya Society	25000	2009	AU-ABN-59093747454	reported
Australian Centre for Contemporary Art	60000	2009	AU-ABN-53089604277	reported
Royal Society for the Prevention of Cruelty to Animals	7000	2009	AU-ABN-71723781546	inferred
Regional Arts Victoria	37000	2009	AU-ABN-24005556025	reported
New Horizons Welfare Services Inc	10000	2009	AU-ABN-94808429204	inferred
Centre for Non Violence	18000	2009	AU-ABN-12974015985	inferred
YSAS Pty Ltd	20000	2009	AU-ABN-51080593380	reported
Wimmera Hearing Society Inc	10000	2009	AU-ABN-27003529639	reported
University of Melbourne	30000	2009	AU-ABN-84002705224	reported
Statewide Autistic Services Inc	16989	2009	AU-ABN-43511367128	inferred
Somebody's Daughter Theatre Inc	20000	2009	AU-ABN-68563267116	reported
Royal Society for the Prevention of Cruelty to Animals	27000	2009	AU-ABN-71723781546	inferred
Monash University	20000	2009	AU-ABN-12377614012	reported
Monash Institute of Medical Research	36000	2009	AU-ABN-48132025024	inferred
Melbourne Writers Festival Inc	22000	2009	AU-ABN-29367097058	inferred
Melbourne Fringe	10000	2009	AU-ABN-41006125515	reported
La Trobe University	35008	2009	AU-ABN-39855783198	reported
Hillview Bunyip Aged Care Inc	8000	2009	AU-ABN-92626712083	reported
Gippsland Disability Advocacy Inc	40000	2009	AU-ABN-58327674067	reported
Flat Out Inc	25000	2009	AU-ABN-68037026364	inferred
Federation University Australia	35036	2009	AU-ABN-51818692256	reported
Eastern Community Legal Centre Inc	10000	2009	AU-ABN-89833124364	reported
Circus Nexus	10000	2009	AU-ABN-93737832035	inferred
Church of all Nations	50000	2009	AU-ABN-82514156501	reported
CERES	30137	2009	AU-ABN-59679255328	reported
Centre for Eye Research Australia	63240	2009	AU-ABN-72076481984	inferred
Boroondara Aged Services Society	6700	2009	AU-ABN-66004574547	reported
Bendigo Theatre Company Inc	12000	2009	AU-ABN-75957966766	inferred
Australian Muslim Women's Centre for Human Rights	54846	2009	AU-ABN-57347235363	reported
Australian Federation of Disability Organisations	100000	2009	AU-ABN-25105510898	inferred
Women's Circus Limited	25500	2009	AU-ABN-32103482695	reported
Western Edge Youth Arts	5000	2009	AU-ABN-72251184593	inferred
Victorian Mental Illness Awareness Council	25000	2009	AU-ABN-28642080520	reported
Victorian Animal Aid Trust	5000	2009	AU-ABN-80004260244	reported
Victorian Aboriginal Child Care Agency Co Op Ltd	15000	2009	AU-ABN-44665455609	inferred
University of Melbourne	100000	2009	AU-ABN-84002705224	reported
University of Melbourne	11000	2009	AU-ABN-84002705224	reported
Trust For Nature (Victoria)	20000	2009	AU-ABN-60292993543	reported
The Youth Junction Inc	5000	2009	AU-ABN-53035141146	inferred
Sisters of Charity Community Care Limited	14184	2009	AU-ABN-39093448410	reported
Samarinda Aged Services Inc	20000	2009	AU-ABN-48522054140	inferred
Regional Arts Victoria	32060	2009	AU-ABN-24005556025	reported
People and Parks Environment Trust	25000	2009	AU-ABN-34765399623	reported
Onemda Association Inc	10000	2009	AU-ABN-76721607868	inferred
National Ageing Research Institute Inc	30000	2009	AU-ABN-71154866047	inferred
Monash University	13000	2009	AU-ABN-12377614012	reported
Mercy Hospitals Victoria Ltd	25000	2009	AU-ABN-74762230429	inferred
Lucy Guerin Association Inc	5000	2009	AU-ABN-49055606124	reported
Latrobe Community Health Service	15000	2009	AU-ABN-74136502022	inferred
La Trobe University	30000	2009	AU-ABN-39855783198	reported
Koorie Heritage Trust Inc	60000	2009	AU-ABN-72534020156	reported
Geelong Performing Arts Centre	15000	2009	AU-GOV-420675	reported
Gasworks Arts Park	7500	2009	AU-ABN-71207917116	inferred
Federation University Australia	29060	2009	AU-ABN-51818692256	reported
Federation University Australia	50000	2009	AU-ABN-51818692256	reported
FareShare	25000	2009	AU-ABN-65154336610	inferred
Far East Victorian Landcare Inc	25000	2009	AU-ABN-64026986542	inferred
Eastern Emergency Relief Network Inc	10000	2009	AU-ABN-88876940581	reported
Drummond Street Services	25000	2009	AU-ABN-85690831425	inferred
Deakin University	30000	2009	AU-ABN-56721584203	reported
Cultural Infusion Ltd	25000	2009	AU-ABN-44152667591	inferred
Country Education Project Inc	75000	2009	AU-ABN-67537996143	inferred
Clifton Hill Baptist Church	10000	2009	AU-ABN-11832585277	reported
Calvary Health Care Bethlehem Limited	15000	2009	AU-ABN-81105303704	reported
Baker IDI Heart and Diabetes Institute	17200	2009	AU-ABN-98131762948	inferred
Australian Centre for Grief & Bereavement	23560	2009	AU-ABN-22038903478	inferred
Yooralla	11800	2008	AU-ABN-14005304432	reported
University of Melbourne	47200	2008	AU-ABN-84002705224	reported
University of Melbourne	120000	2008	AU-ABN-84002705224	reported
The Old Van Ltd	7500	2008	AU-ABN-67101410333	reported
Swinburne University of Technology	23961	2008	AU-ABN-13628586699	reported
St John Ambulance Australia (Victoria) Inc	119180	2008	AU-ABN-69061844380	inferred
Soul Theatre Inc	20000	2008	AU-ABN-83663628084	reported
Self Help Addiction Resource Centre Inc	15000	2008	AU-ABN-18052525948	inferred
SecondBite	20000	2008	AU-ABN-66116251613	reported
Orchestra Victoria	25000	2008	AU-ABN-95096788804	inferred
Old Colonists' Association of Victoria	30000	2008	AU-ABN-15660751609	inferred
Mpower Inc	12540	2008	AU-ABN-39491685563	reported
Monash University	48000	2008	AU-ABN-12377614012	reported
Monash University	8563	2008	AU-ABN-12377614012	reported
Mission to Seafarers Victoria Inc	15000	2008	AU-ABN-18630990996	inferred
Mietta Foundation Inc	5000	2008	AU-ABN-71223787877	reported
Melbourne Recital Centre	100000	2008	AU-ABN-46118617619	reported
Melbourne Legacy	6000	2008	AU-ABN-78043769632	inferred
Marillac	75000	2008	AU-ABN-34050463717	reported
Lyrebird Villages for the Aged Inc	20000	2008	AU-ABN-50703845127	inferred
Lifeline Gippsland Inc	25000	2008	AU-ABN-32683432663	reported
Lentara UnitingCare	20000	2008	AU-ABN-28576417001	inferred
La Trobe University	99062	2008	AU-ABN-39855783198	reported
Koorie Heritage Trust Inc	116750	2008	AU-ABN-72534020156	reported
Housing for the Aged Action Group Inc	10000	2008	AU-ABN-80348538001	inferred
Haemophilia Foundation Australia	4400	2008	AU-ABN-89443537189	inferred
Friends of the Earth Melbourne	40000	2008	AU-ABN-68918945471	inferred
Echuca Benevolent Society Inc	20000	2008	AU-ABN-20851915039	reported
Daylesford Community Brass Band Inc	10000	2008	AU-ABN-99869682695	reported
Chamber Music Australia	15000	2008	AU-ABN-55179308627	inferred
Centre for Non Violence	26700	2008	AU-ABN-12974015985	inferred
Bright Adult Education	4656	2008	AU-ABN-13833590658	inferred
Bethany Community Support Inc	20000	2008	AU-ABN-38633820168	reported
Bayley House	15000	2008	AU-ABN-79262349071	reported
Australian Print Workshop	80000	2008	AU-ABN-98451398479	inferred
Aboriginal Literacy Foundation Inc	20000	2008	AU-ABN-71134934091	reported
Wintringham	25000	2008	AU-ABN-97007293478	inferred
Windermere Child and Family Services Inc	80000	2008	AU-ABN-63066828936	inferred
Victorian YMCA Youth & Community Services Inc	25000	2008	AU-ABN-42858439742	reported
Victorian National Parks Association	125000	2008	AU-ABN-34217717593	inferred
Victorian Council of Social Service	33900	2008	AU-ABN-23005014988	reported
Victoria University	50000	2008	AU-ABN-83776954731	reported
Uniting (Victoria and Tasmania) Ltd	38000	2008	AU-ABN-81098317125	inferred
Polyglot Theatre	9000	2008	AU-ABN-86099894147	inferred
National Disability Services - Victoria	31000	2008	AU-ABN-52008445485	inferred
Monash University	200000	2008	AU-ABN-12377614012	reported
Melbourne Symphony Orchestra	54050	2008	AU-ABN-47078925658	inferred
Melbourne City Mission	50000	2008	AU-ABN-56161846149	reported
Melbourne Business School	1500000	2008	AU-ABN-80007268233	inferred
Habitat for Humanity Australia (Victoria) Inc	5000	2008	AU-ABN-65023265336	inferred
Future Employment Opportunities Inc	10000	2008	AU-ABN-23307388437	reported
Djerriwarrh Employment & Education Services	50000	2008	AU-ABN-57816895087	inferred
Deakin University	200000	2008	AU-ABN-56721584203	reported
ConnectGV	25000	2008	AU-ABN-92086054195	reported
CatholicCare	20000	2008	AU-ABN-42795179778	reported
Brunswick Industries Association Incorporated	15000	2008	AU-ABN-62540384092	inferred
Brotherhood of St Laurence	60000	2008	AU-ABN-24603467024	reported
Australian Centre for Posttraumatic Mental Health	42748	2008	AU-ABN-47720569707	inferred
Asylum Seeker Resource Centre Inc	10000	2008	AU-ABN-64114965815	inferred
Women's Health in the South East	100000	2008	AU-ABN-90641895966	inferred
Warrnambool Wildlife Rescue Inc	35000	2008	AU-ABN-81336401181	inferred
Warramunda Village Inc	20000	2008	AU-ABN-78205894566	inferred
University of Melbourne	12000	2008	AU-ABN-84002705224	reported
University of Melbourne	30000	2008	AU-ABN-84002705224	reported
Thornbury Women's Neighbourhood House	50000	2008	AU-ABN-60433551450	inferred
The Victorian Foundation for Survivors of Torture Inc	48000	2008	AU-ABN-52783974656	inferred
The New Hope Foundation Inc	25000	2008	AU-ABN-97929588990	reported
The Link Centre Ltd	20000	2008	AU-ABN-59097476769	inferred
St Vincent's Hospital (Melbourne) Limited	30000	2008	AU-ABN-22052110755	inferred
St Mary's House of Welcome Limited	20000	2008	AU-ABN-54050278754	inferred
Royal Society for the Prevention of Cruelty to Animals	10000	2008	AU-ABN-71723781546	inferred
Palliative Care Victoria	40000	2008	AU-ABN-88819011622	inferred
Ottrey Homes - Cobram & District Retirement Village Incorporated	20000	2008	AU-ABN-73510548920	inferred
Odyssey House Victoria	40000	2008	AU-ABN-11005583960	reported
Next Wave Festival Incorporated	10000	2008	AU-ABN-50679318829	reported
Multicultural Arts Victoria	10000	2008	AU-ABN-99060260414	inferred
Multicultural Aged Care Services Geelong Inc	10000	2008	AU-ABN-81567107023	inferred
Mornington Botanical Rose Gardens Incorporated	15000	2008	AU-ABN-66951242608	reported
Monkami Centre Inc	10000	2008	AU-ABN-80332424184	reported
Monash University	75000	2008	AU-ABN-12377614012	reported
Monash University	25000	2008	AU-ABN-12377614012	reported
Melbourne Symphony Orchestra	35000	2008	AU-ABN-47078925658	inferred
Melbourne Fringe	10000	2008	AU-ABN-41006125515	reported
Mallee Accommodation Support Program	20000	2008	AU-ABN-51726968790	inferred
Lord Somers Camp and Power House	5000	2008	AU-ABN-96004505373	reported
Lions Village Licola Inc	25000	2008	AU-ABN-13915642767	reported
Kellock Lodge Alexandra Inc	20000	2008	AU-ABN-82586866464	reported
Human Rights Law Resource Centre	100000	2008	AU-ABN-31117719267	inferred
Heathmont Inter Church Help Inc	5000	2008	AU-ABN-75215221903	reported
Garfield North Outdoor Education Centre Inc	4000	2008	AU-ABN-60207414910	inferred
FareShare	20000	2008	AU-ABN-65154336610	inferred
Dunmunkle Lodge Inc	20000	2008	AU-ABN-15265805766	reported
Centre for Eye Research Australia	30000	2008	AU-ABN-72076481984	inferred
Casey North Community Information & Support Service Inc	20000	2008	AU-ABN-87415386165	inferred
Cancer Council Victoria	100000	2008	AU-ABN-61426486715	reported
Cabrini Health	20000	2008	AU-ABN-33370684005	inferred
Baptcare Ltd	25000	2008	AU-ABN-12069130463	reported
Back to Back Theatre Inc	7500	2008	AU-ABN-95834484241	reported
Australian National Memorial Theatre Ltd	10000	2008	AU-ABN-78007306283	inferred
Araluen Centre	15000	2008	AU-ABN-45056676558	reported
Anne McDonald Centre	15000	2008	AU-ABN-68933715362	inferred
Abbotsford Convent Foundation	50000	2008	AU-ABN-60098462474	reported
Western Edge Youth Arts	10000	2007	AU-ABN-72251184593	inferred
VincentCare	22000	2007	AU-ABN-53094807280	inferred
University of Melbourne	20000	2007	AU-ABN-84002705224	reported
University of Melbourne	25000	2007	AU-ABN-84002705224	reported
The Australian Friendship Circle Inc	5300	2007	AU-ABN-72906517059	inferred
Statewide Autistic Services Inc	16895	2007	AU-ABN-43511367128	inferred
St Vincent's Institute of Medical Research	50000	2007	AU-ABN-52004705640	inferred
St Mark's Anglican Church - Camberwell	5000	2007	AU-ABN-52841975025	inferred
St Luke's Anglicare	120000	2007	AU-ABN-99087209729	inferred
Project Respect Incorporated	63000	2007	AU-ABN-41909510696	reported
Project Platypus Association Inc	79500	2007	AU-ABN-59631244284	reported
Open House Christian Involvement Centres	1000	2007	AU-ABN-13005130272	reported
North East Support and Action for Youth Inc	120000	2007	AU-ABN-61209041745	inferred
National Exhibitions Touring Support (NETS) Victoria	10000	2007	AU-ABN-32956516236	inferred
Monash University	47084	2007	AU-ABN-12377614012	reported
Marillac	60000	2007	AU-ABN-34050463717	reported
Linden New Art Inc.	2500	2007	AU-ABN-84299880930	inferred
Lentara UnitingCare	10000	2007	AU-ABN-28576417001	inferred
Gateway Health	40000	2007	AU-ABN-76640576694	reported
Federation of Community Legal Centres (Vic)	15155	2007	AU-ABN-30036539902	inferred
Family Life	60000	2007	AU-ABN-37712782209	inferred
Eva Tilley Memorial Home Inc.	20000	2007	AU-ABN-43260282081	inferred
Circus Nexus	10000	2007	AU-ABN-93737832035	inferred
Woodbine	10000	2007	AU-ABN-54139944572	inferred
Women's Health Victoria Inc	30000	2007	AU-ABN-33365284944	reported
Victorian Music Library	10000	2007	AU-ABN-44953024763	inferred
Victorian Council of Social Service	20000	2007	AU-ABN-23005014988	reported
University of Melbourne	25598	2007	AU-ABN-84002705224	reported
University of Melbourne	11200	2007	AU-ABN-84002705224	reported
The Haven Foundation	100000	2007	AU-ABN-46640715540	reported
Stepfamilies Australia	22000	2007	AU-ABN-37519262404	inferred
St Kilda Police & Citizens Youth Club Inc	5000	2007	AU-ABN-68206026983	reported
St Kilda Gatehouse Inc	10000	2007	AU-ABN-76557051941	inferred
Riding for the Disabled Association of Victoria Inc	15000	2007	AU-ABN-20130814132	reported
Regional Arts Victoria	20000	2007	AU-ABN-24005556025	reported
Monash University	50000	2007	AU-ABN-12377614012	reported
Monash University	50000	2007	AU-ABN-12377614012	reported
Melbourne City Mission	20000	2007	AU-ABN-56161846149	reported
Melba Foundation Limited	10000	2007	AU-ABN-75098562102	reported
MacKillop Family Services Ltd	10000	2007	AU-ABN-79078299288	inferred
Life Education Victoria	25000	2007	AU-ABN-64390479723	reported
Justice Connect	35752	2007	AU-ABN-54206789276	reported
Hawthorn Community House Inc	2695	2007	AU-ABN-76115862528	inferred
Havilah Hostel Inc	20000	2007	AU-ABN-88982661608	reported
Hanover Welfare Services	100000	2007	AU-ABN-89742307083	reported
Gippsland Women's Health Service Inc	2182	2007	AU-ABN-21214835436	inferred
Dolphin Research Institute	20000	2007	AU-ABN-73097317112	inferred
Court Network	25000	2007	AU-ABN-85517169601	inferred
Chamber Music Australia	25000	2007	AU-ABN-55179308627	inferred
CAUS (Communication Rights Australia)	25000	2007	AU-ABN-25120926829	inferred
BEST Community Development	30000	2007	AU-ABN-34257328362	reported
Bendigo Historical Society Inc.	10000	2007	AU-ABN-48109460017	reported
Bayley House	25000	2007	AU-ABN-79262349071	reported
Australian Multicultural Community Services Inc	20000	2007	AU-ABN-90639917989	inferred
Youth Affairs Council of Victoria (YACVic)	40000	2007	AU-ABN-39774045170	inferred
Youth Affairs Council of Victoria (YACVic)	10000	2007	AU-ABN-39774045170	inferred
Wintringham	50000	2007	AU-ABN-97007293478	inferred
Victorian Council of Social Service	30000	2007	AU-ABN-23005014988	reported
University of Melbourne	49710	2007	AU-ABN-84002705224	reported
University of Melbourne	6000	2007	AU-ABN-84002705224	reported
Travellers Aid Australia	40000	2007	AU-ABN-79004080862	reported
The Salvation Army (Victoria) Property Trust	25000	2007	AU-ABN-64472238844	inferred
The River Nile School Inc	10000	2007	AU-ABN-20382591724	reported
The Lost Dogs Home	25000	2007	AU-ABN-84004789726	inferred
The Jean Hailes Foundation	50000	2007	AU-ABN-69092915618	reported
Stephanie Alexander Kitchen Garden Foundation	35000	2007	AU-ABN-74107809030	reported
Spectrum Migrant Resource Centre	50000	2007	AU-ABN-38080845787	inferred
Save The Children Australia	5000	2007	AU-ABN-99008610035	reported
Project Respect Incorporated	10000	2007	AU-ABN-41909510696	reported
Odyssey House Victoria	75000	2007	AU-ABN-11005583960	reported
Muscular Dystrophy Association Inc	25000	2007	AU-ABN-99457704211	reported
Murdoch Children's Research Institute	10000	2007	AU-ABN-21006566972	reported
Monash University	29400	2007	AU-ABN-12377614012	reported
Monash University	7000	2007	AU-ABN-12377614012	reported
Maribyrnong & Moonee Valley Local Learning and Employment Network	20000	2007	AU-ABN-45162235785	inferred
Lifeline South West (Victoria) Inc	22000	2007	AU-ABN-79054371160	inferred
La Trobe University	43658	2007	AU-ABN-39855783198	reported
Helping Hand Foundation Inc	5000	2007	AU-ABN-20797744086	reported
Equity Research Centre	30000	2007	AU-ABN-20079190224	inferred
Edgarley Home Incorporated	20000	2007	AU-ABN-70544745870	inferred
Cunningham Dax Collection	80000	2007	AU-ABN-60988154924	inferred
Country Education Project Inc	65000	2007	AU-ABN-67537996143	inferred
Council for Christian Education in Schools	25000	2007	AU-ABN-59004240779	inferred
Cottage by the Sea Queenscliff Inc	2000	2007	AU-ABN-21987748593	reported
Casterton & District Historical Society	2500	2007	AU-ABN-96371093311	inferred
Carinya Society	25000	2007	AU-ABN-59093747454	reported
Berry Street Victoria	20000	2007	AU-ABN-24719196762	inferred
Beolite Village Limited	200000	2007	AU-ABN-76114480625	reported
Australian Tapestry Workshop	50000	2007	AU-ABN-88005758056	reported
Anxiety Disorders Association of Victoria	1600	2007	AU-ABN-70607186815	inferred
Women's Property Initiatives Ltd	35000	2006	AU-ABN-64077478696	reported
Visionary Images	10000	2006	AU-ABN-56150696288	inferred
Victorian Jazz Archive Inc	4623	2006	AU-ABN-53531132426	reported
Swinburne University of Technology	15000	2006	AU-ABN-13628586699	reported
Monash University	12500	2006	AU-ABN-12377614012	reported
McCallum Disability Services	50000	2006	AU-ABN-65583429720	inferred
Lentara UnitingCare	10000	2006	AU-ABN-28576417001	inferred
La Trobe University	13000	2006	AU-ABN-39855783198	reported
Kildonan UnitingCare	10000	2006	AU-ABN-11805856055	inferred
Federation of Community Legal Centres (Vic)	21000	2006	AU-ABN-30036539902	inferred
Down Syndrome Association of Victoria Inc	5000	2006	AU-ABN-59901963154	inferred
Child & Family Services Ballarat Inc	28590	2006	AU-ABN-83786843940	reported
Brainlink Services Limited	15000	2006	AU-ABN-94121645145	inferred
Banksia Palliative Care Service Inc	10000	2006	AU-ABN-29307844511	inferred
Winchelsea Hostel and Nursing Home Society	20000	2006	AU-ABN-92641325719	inferred
Very Special Kids	20000	2006	AU-ABN-86109832091	reported
TRY Australia Children's Services	10000	2006	AU-ABN-17157351722	reported
Travellers Aid Australia	10000	2006	AU-ABN-79004080862	reported
St John Ambulance Australia (Victoria) Inc	25000	2006	AU-ABN-69061844380	inferred
Positive Women (Victoria) Inc	10000	2006	AU-ABN-81817554189	reported
Orchestra Victoria	65000	2006	AU-ABN-95096788804	inferred
Multicultural Arts Victoria	10000	2006	AU-ABN-99060260414	inferred
Monash Institute of Medical Research	33393	2006	AU-ABN-48132025024	inferred
Mind Australia	50000	2006	AU-ABN-22005063589	inferred
MADEC	3000	2006	AU-ABN-89104409127	inferred
Lupus Australia Foundation	2500	2006	AU-ABN-33906128089	inferred
La Trobe University	17112	2006	AU-ABN-39855783198	reported
Kids Plus Foundation	30000	2006	AU-ABN-83105087518	reported
Human Rights Law Resource Centre	35000	2006	AU-ABN-31117719267	inferred
Headway Gippsland Inc	15100	2006	AU-ABN-16523652920	reported
Haemophilia Foundation Australia	2500	2006	AU-ABN-89443537189	inferred
Eva Tilley Memorial Home Inc.	20000	2006	AU-ABN-43260282081	inferred
Doncaster Community Care and Counselling Inc	10000	2006	AU-ABN-61321463378	inferred
Cooinda Terang Inc	3289	2006	AU-ABN-76787282761	reported
CatholicCare	20000	2006	AU-ABN-42795179778	reported
Bendigo Art Gallery	20000	2006	AU-ABN-59616353093	reported
Australian Print Workshop	100000	2006	AU-ABN-98451398479	inferred
annecto	20000	2006	AU-ABN-69045491808	inferred
Youth Affairs Council of Victoria (YACVic)	25000	2006	AU-ABN-39774045170	inferred
Young Voices of Melbourne	8850	2006	AU-ABN-65175035512	inferred
Wings of Care - Kanfei Chesed Inc	1500	2006	AU-ABN-54189493174	inferred
West Wimmera Health Service	200000	2006	AU-ABN-50275032704	reported
Victorian National Parks Association	178776	2006	AU-ABN-34217717593	inferred
Victorian Council of Social Service	50000	2006	AU-ABN-23005014988	reported
Victorian Aboriginal Health Service Co-operative Limited	12029	2006	AU-ABN-51825578859	inferred
Triple R Broadcasters Ltd	20000	2006	AU-ABN-44005474742	inferred
The Royal Children's Hospital Foundation Limited	100000	2006	AU-ABN-15007143142	reported
The Bendigo Trust	5000	2006	AU-ABN-39005014175	reported
Taskforce Community Agency Inc	15000	2006	AU-ABN-48909624457	reported
State Library of Victoria	150000	2006	AU-GOV-278027	inferred
St Luke's Anglicare	10000	2006	AU-ABN-99087209729	inferred
St Laurence Community Services Inc	50000	2006	AU-ABN-68615043121	reported
St Kilda Gatehouse Inc	15000	2006	AU-ABN-76557051941	inferred
Royal Historical Society of Victoria Inc	4920	2006	AU-ABN-36520675471	reported
Port Phillip Community Group Ltd	2500	2006	AU-ABN-34844707349	inferred
Onemda Association Inc	10000	2006	AU-ABN-76721607868	inferred
Mpower Inc	7632	2006	AU-ABN-39491685563	reported
Moyne Health Services	25000	2006	AU-ABN-30586278991	reported
Monash University	25000	2006	AU-ABN-12377614012	reported
Melbourne Cares	50000	2006	AU-ABN-26599321130	inferred
Lyrebird Villages for the Aged Inc	25000	2006	AU-ABN-50703845127	inferred
Leadership Plus	30000	2006	AU-ABN-30591218387	inferred
Jewish Museum of Australia	50000	2006	AU-ABN-21005574210	reported
Janet Clarke Hall	10000	2006	AU-ABN-41004522589	reported
Housing for the Aged Action Group Inc	5000	2006	AU-ABN-80348538001	inferred
HotHouse Theatre Ltd	25000	2006	AU-ABN-93005499758	inferred
Gasworks Arts Park	5000	2006	AU-ABN-71207917116	inferred
Dental Health Services Victoria	30000	2006	AU-GOV-285590	reported
Council of the Ageing (Victoria) Inc	20000	2006	AU-ABN-81960500420	inferred
Circus Nexus	5000	2006	AU-ABN-93737832035	inferred
Central Bayside Community Health Services	20000	2006	AU-ABN-50362120798	inferred
Carers Victoria	25000	2006	AU-ABN-12533636427	inferred
Birchip Cropping Group Inc	25000	2006	AU-ABN-92087981510	reported
Alzheimer's Australia Vic	250000	2006	AU-ABN-14671840186	inferred
Yooralla	5268	2005	AU-ABN-14005304432	reported
Windermere Child and Family Services Inc	20000	2005	AU-ABN-63066828936	inferred
The Australian Friendship Circle Inc	5000	2005	AU-ABN-72906517059	inferred
The Australian Children's Choir Inc	5000	2005	AU-ABN-47926092363	inferred
St Vincent's Hospital (Melbourne) Limited	25000	2005	AU-ABN-22052110755	inferred
St Paul's Cathedral	105000	2005	AU-ABN-24056161515	inferred
South East Palliative Care Ltd	25000	2005	AU-ABN-64725842484	inferred
Shekinah Homeless Services Inc	32307	2005	AU-ABN-32371044353	inferred
Save The Children Australia	5000	2005	AU-ABN-99008610035	reported
National Institute of Circus Arts Limited	10000	2005	AU-ABN-80084913235	reported
Monash Institute of Medical Research	35000	2005	AU-ABN-48132025024	inferred
Melbourne Fringe	10000	2005	AU-ABN-41006125515	reported
Melbourne City Mission	50000	2005	AU-ABN-56161846149	reported
Melbourne Chamber Orchestra	6775	2005	AU-ABN-48270234406	inferred
