id,name,abn,acn,icn,website,description,org_type,legal_structure,sector,state,city,postcode,geographic_focus,certifications,sources,source_primary,enriched_at,profile_confidence,created_at,updated_at,target_beneficiaries,logo_url,business_model
901d706e-b5ac-41e1-92cd-9b1b4ec78718,Information media and telecommunications,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
48fade4b-587f-4aba-a0d5-49c29aafdc63,Legal Services,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
62c12539-cbff-4280-91e5-39867b0c2d21,Manufacturing,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
d3866f6e-0758-4149-b0c4-fc351850063b,Media & Communications,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
bcef43a2-102f-44d1-be58-8624dff9d14e,Medical & Allied Services,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
d8ca72e9-31b1-4ee5-a3a4-4ad9931c9dc0,Mental Health,,,,,,social_enterprise,,{health},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
e05e12e3-7741-4408-959c-8710afed0bf3,Op Shops & 2nd Hand Shops,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
c6bdcb56-43c3-45c2-9172-8d576e2bbb8a,Personal & Social Care,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
9e528841-74a3-4d60-96a3-fbeef5c2f1d0,Printing & Publishing,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
3b76af38-34b2-4a33-8ea8-9efa2ab9f9a7,Products - Personal Care / Cleaning,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
3a679587-1abd-4c4c-99a2-c0edcf5b8e89,Professional Associations,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
7da00a04-9b6c-457e-a4e9-7cb7d8ae849c,Real Estate & Property Services,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
d4162c3c-0f1d-478a-a24f-da8fbea30aa7,Recycling & Waste Management,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
6c1f682d-ee5f-4cd8-a763-fe1f22ff5a71,Retail,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
49761f01-d685-4b71-90b3-4de030c3290e,Social Enterprise Groups,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
840e89d2-45ab-4b8c-a5f1-6202328322dd,Sport & Recreation,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
0c5c437e-2d98-48cc-9269-621b76b5b1de,Transport,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
bd484019-98a1-4d03-aca3-a511bec09f9b,University,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
76715a89-c76f-47e6-8301-756e335cda9a,Video Production,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
c798174a-232f-4616-ba47-17662e291200,Goal 6: Clean Water and Sanitation,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
794b22a0-fea8-4e1b-89b3-a6f87805749d,Goal 7: Affordable and Clean Energy,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
d185998f-e400-457d-b4d6-d71fb89be0be,Goal 8: Decent Work and Economic Growth,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
cb44e78c-198e-447a-8f8c-1919c2229e13,"Goal 9: Industry, Innovation and Infrastructure",,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
b156bf17-0cee-4ed9-8bef-e32737058a20,Goal 10: Reduced Inequalities,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
33e0ac41-db6a-4242-9a0c-feb7131a7cd0,Goal 11: Sustainable Cities and Communities,,,,,,social_enterprise,,{environment},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
bf388967-8caf-451f-ac5f-5bf1df87dd87,Goal 12: Responsible Consumption and Production,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
ac4d889e-a0f5-4bd5-904b-172b347ef948,Goal 13: Climate Action,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
c7053a50-f855-4c49-9784-d9b0f77f9878,Goal 14: Life Below Water,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
2a635774-1507-4da0-acc4-fa2359a508a1,Goal 15: Life on Land,,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
282eb61f-81f8-4c61-bc2b-165b8ebcc747,"Goal 16: Peace, Justice and Strong Institutions",,,,,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.743Z""}]",sasec,,low,2026-03-12 06:54:51.621177+00,2026-03-12 06:54:51.621177+00,,,
20ca6875-1634-4c1d-a2c4-cd11ceb8a78e,Social Enterprises,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
3203757a-70c9-420f-aae5-ac5a7f7b967a,Events,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
d03ad7ed-15a2-4a88-a1b7-ea1f6290b099,Programs,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
bc2d64b6-3fa0-42d4-8a43-d6ee315b277b,Resource Hub,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
33b331da-fa18-4ec2-9bd6-2244507f3144,"Social Enterprise Membership: For organisations that operate as social enterprises, meeting specific criteria outlined below.",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
44a94669-dddd-4e9a-8623-3b0e35c72edf,Associate Membership (organisation): For organisations that support the social enterprise sector but do not operate as social enterprises.,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
0d9a56d6-8579-4f71-a198-a380cb835e97,Associate Membership (individual): For individuals interested in supporting and engaging with the social enterprise community.,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
4cfb8782-c122-46a9-a147-1b278a90f428,Purpose – exists to solve a social and/or environmental problem;,,,,,,social_enterprise,,"{health,environment}",WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
d25bf527-f9a1-478f-9fce-602153f205f9,"Operations – prioritises purpose, people, and planet over profit in operational and strategic decisions;",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
f434e6e2-1004-4e83-9b7a-684db3e062c4,Revenue – has a self-sustaining revenue model;,,,,,,social_enterprise,,{environment},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
c2441da2-5798-4445-bdd6-438165f1b8c4,Use of surplus – reinvests the majority of any surplus towards its purpose; and,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
d1025680-fc19-47d4-b8e7-59861e79ee36,Structure – chooses legal structures and financing that protect and lock in purpose long term; and,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
9f0c27ad-e26b-4f69-a4db-ebce4be2abc2,Advocates and Champions,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
64f6431a-5f9e-4e6e-8f48-35dfd0019515,"Aspiring Social Enterprises- less than 12 months trading history and less than $5,000 in trading income",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
70e74b37-a5e9-4b1a-a286-806b7a24f271,Service Providers and Collaborators,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
a7d5cdfb-7a58-4ad7-8bea-7546ce8867cf,"Purpose-Driven Organisations (e.g. charities, corporates, government agencies)",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
6b90e10a-70a3-432f-84e7-a0c51eb395b6,Procurement Partners,,,,,,social_enterprise,,{arts},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
525b5c5b-dddf-4b01-a18f-0ae97bf00148,Funders and Investors,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
044b2f1c-aed6-4feb-a6d2-b727c4cda205,"Discounted tickets to WASEC events, conferences, and partner forums",,,,,,social_enterprise,,{arts},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
af78a4c9-d135-464c-8618-77624c327fad,Capacity-building and training opportunities,,,,,,social_enterprise,,{education},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
d93dfa5a-159a-4a67-b1a5-5aa85891cefd,Regular e-newsletters with the latest updates,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
bd570a4f-c1c6-4ff7-96a9-18eac8e800de,"Advocacy support at local, state, and federal levels",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
d87faf21-81a2-4b0b-b659-3f7171f17c32,Discounted event tickets,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
d33650b7-31d9-468a-ab33-d9c3f0c87593,Monthly e-newsletters,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
0676a518-7f5e-4315-8585-96fdf8d0f3ae,Networking event invitations,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
df650296-817a-423e-b491-89cf60d90c7b,Social media promotion,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
78dbc5fa-307c-4556-8da0-2448dfa7c49a,Access to WASEC networks,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
22bbd724-64da-44fd-8382-80274ff663d9,Participation in working groups,,,,,,social_enterprise,,{arts},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
572545d2-bbb2-4c82-b17c-7103ec8451e3,Referrals to/from social enterprise members,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
2bd84560-1768-4c9f-a384-8cfa7112d4a4,"fails to comply with the Constitution, policies, or codes of conduct of the Company;",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
cf8995c8-861e-4f7c-9de2-b64bbf64c93b,"acts in a manner inconsistent with the objectives, values, or ethical standards of WASEC; or",,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
1ef49358-2b6f-45d7-8c22-d0a5365c49dd,fails to pay membership fees as required.,,,,,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
7ad7b9b2-f7f9-4e5f-bb8a-f172a4340dc3,FAQs,,,,https://www.wasec.org.au/faqs/,,social_enterprise,,{community},WA,,,,[],"[{""url"": ""https://www.wasec.org.au/members"", ""source"": ""wasec"", ""scraped_at"": ""2026-05-09T09:41:14.569Z""}]",wasec,2026-03-12 19:56:23.232+00,low,2026-03-12 06:54:56.288714+00,2026-03-12 06:54:56.288714+00,,,
332720b8-62d4-46d4-85ef-76a3cef16f77,Network,,,,https://www.sasec.org.au/resource-library/network,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.740Z""}]",sasec,2026-03-12 20:03:51.844+00,medium,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
5fa23721-3b2d-417c-9cec-c72a24547712,Experts,,,,https://www.sasec.org.au/resource-library/experts,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.740Z""}]",sasec,2026-03-12 20:04:45.87+00,medium,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
afd96991-8a3e-47cb-8ef4-9c46b8549949,Resources,,,,https://www.sasec.org.au/resource-library,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.740Z""}]",sasec,2026-03-12 20:05:22.976+00,medium,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
e43d18da-04c9-4f48-badd-e9cc130f5ed8,Social Enterprise,,,,https://www.sasec.org.au/about/social-enteprise,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.740Z""}]",sasec,2026-03-12 20:05:58.964+00,medium,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
fbaf1487-5dc8-4905-bdad-29a513a912b6,SASEC,,,,https://www.sasec.org.au/about/sasec,,social_enterprise,,{community},SA,,,,[],"[{""url"": ""https://www.sasec.org.au/members"", ""source"": ""sasec"", ""scraped_at"": ""2026-05-09T09:41:09.740Z""}]",sasec,2026-03-12 20:06:13.073+00,low,2026-03-12 06:54:51.383359+00,2026-03-12 06:54:51.383359+00,,,
b33e4266-cc94-457c-8255-86ce8af624e6,Social Enterprise Member Directory,,,,https://www.qsec.org.au/social-enterprise-member-directory/,,social_enterprise,,{community},QLD,,,,[],"[{""url"": ""https://www.qsec.org.au/members"", ""source"": ""qsec"", ""scraped_at"": ""2026-05-09T09:41:05.444Z""}]",qsec,2026-03-12 20:08:52.711+00,medium,2026-03-12 06:54:45.096713+00,2026-03-12 06:54:45.096713+00,,,
7ac25405-a35d-4681-be68-cbd56c70fc03,account,,,,https://www.qsec.org.au/log-in/,,social_enterprise,,{community},QLD,,,,[],"[{""url"": ""https://www.qsec.org.au/members"", ""source"": ""qsec"", ""scraped_at"": ""2026-05-09T09:41:05.444Z""}]",qsec,2026-03-12 20:09:39.802+00,high,2026-03-12 06:54:45.096713+00,2026-03-12 06:54:45.096713+00,,,
31f8aff6-5162-4ab2-82ae-4cace3fbd353,Careers,,,,https://www.qsec.org.au/careers/,,social_enterprise,,{community},QLD,,,,[],"[{""url"": ""https://www.qsec.org.au/members"", ""source"": ""qsec"", ""scraped_at"": ""2026-05-09T09:41:05.443Z""}]",qsec,2026-03-12 20:10:02.485+00,medium,2026-03-12 06:54:45.096713+00,2026-03-12 06:54:45.096713+00,,,
f9bc56b9-1459-4ca2-a7ef-17396d5f47f4,Our People,,,,https://www.qsec.org.au/our-team/,,social_enterprise,,{community},QLD,,,"{QLD,Brisbane}",[],"[{""url"": ""https://www.qsec.org.au/members"", ""source"": ""qsec"", ""scraped_at"": ""2026-05-09T09:41:05.443Z""}]",qsec,2026-03-12 21:54:03.848+00,low,2026-03-12 06:54:45.096713+00,2026-03-12 06:54:45.096713+00,"{""social enterprises"",""Queensland communities"",""people with disability"",""unemployed individuals"",""marginalised groups"",""not-for-profit organisations""}",,"QSEC likely generates revenue through membership fees, government funding, event programs, and consulting services to support the social enterprise ecosystem."
